full_address,lat,lon
"254-57 75Th Avenue, Gv57G, 11004",40.7469258,-73.7169486
"74-17 Little Neck Parkway, 60H42, 11004",40.7462918,-73.7181134
"254-34 74Th Avenue, 63H11, 11004",40.7474405,-73.7173766
"255-10 75Th Avenue, 50B92, 11004",40.7471057,-73.7157728
"254-59 75Th Ave, Gv57, 11004",40.7468594,-73.7168638
"255-04 75Th Avenue, H11-1, 11004",40.7466799,-73.71645
"255-42 74Th Ave, 27A21, 11004",40.7486553,-73.716045
"255-09 75Th Avenue, Upper, 11004",40.7475801,-73.7155239
"255-61 75Th Avenue, Gv30B, 11004",40.7480154,-73.71390819999999
"255-46 74Th Avenue, 27A4, 11004",40.7487101,-73.71596579999999
"74-54 260Th St, 30B81, 11004",40.7481835,-73.7143626
"260-16 74Th Ave, 37H32, 11004",40.7499842,-73.7141932
"260-43 75Th Avenue, 36, 11004",40.7494175,-73.7131589
"260-09 Union Turnpike, B, 11004",40.7476542,-73.71174959999999
"74-01 260Th St, 36G22, 11004",40.7497656,-73.714627
"74-03 255Th Street, 25G7, 11004",40.7477604,-73.7167303
"74-61 260 Street, A14, 11004",40.7485677,-73.7137238
"260-18 74Th Avenue, 2, 11004",40.7499316,-73.7140735
"260-12 75Th Avenue, 47G61, 11004",40.7483595,-73.71266539999999
"260-10 75Th Ave, 47B71, 11004",40.748331,-73.7126933
"75-37 260Th Street, Gv45A, 11004",40.7475903,-73.7121585
"269 Grand Central Pkwy, 27R, 11005",40.7566899,-73.72075
"269 Grand Central Pkwy, 32L, 11005",40.7566899,-73.72075
"260-15 Union Turnpike, A, 11004",40.7477525,-73.7115609
"26003 Union Turnpike, Gv45-, 11004",40.7474733,-73.71195589999999
"260-54 75Th Ave, 49G61, 11004",40.7492823,-73.71257109999999
"269-10 Grand Central Parkway, 10J, 11005",40.7566899,-73.72075
"260-60 75Th Ave, 49-H3, 11004",40.7495512,-73.7125959
"7516A 263Rd St, 41G14, 11004",40.7483086,-73.7094352
"260-37 Union Tpke., 43G9, 11004",40.7480479,-73.7113308
"269-10 Grand Central Parkway, 11G, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 10N, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 12G, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 11K, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 14K, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 15C, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 18O, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 12S, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 14V, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 16G, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 15A, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 18W, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 19E, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 1A, 11005",40.7577931,-73.7159949
"269-10 Grand Central Parkway, 22F, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 1G, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 22G, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 21D, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 22T, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 26N, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 20N, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 23T, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 26B, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 24-O, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 27-0, 11005",40.7577931,-73.7159949
"269-10 Grand Central Parkway, 27N, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 28D, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 27Y, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 33T, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 28K, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 28G, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 33L, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 31Y, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 28T, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 4G, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 2Y, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 6U, 11005",40.7577931,-73.7159949
"269-10 Grand Central Parkway, 6W, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 9F, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 8X, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 7J, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 8J, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 9K, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, 9P, 11005",40.7566899,-73.72075
"269-10 Grand Central Parkway, Phd, 11005",40.7577931,-73.7159949
"269-10 Grand Central Pkwy, 14T, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy, 14W, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy, 20O, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy, 4X, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy, 23B, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy., 10G, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 15V, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy., 11V, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 20V, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy., 7C, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy., 20B, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy., 15E, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 10T, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy., 6M, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 21S, 11005",40.7566899,-73.72075
"269-10 Grand Central Pkwy., 11S, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 22E, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 27E, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 24S, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 22H, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 25P, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 28L, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 29Cd, 11005",40.7577931,-73.7159949
"26910 Grand Central Parkway, 2N, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 25O, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 2E, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 29A, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 2O, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 30V, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 8S, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 9U, 11005",40.7577931,-73.7159949
"26910 Grand Central Parkway, 31L, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 12N, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 33S, 11005",40.7566899,-73.72075
"26910 Grand Central Pkwy, 12Y, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 10G, 11005",40.7566899,-73.72075
"26910 Grand Central Pkwy, 9E, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 11V, 11005",40.7566899,-73.72075
"26910 Grand Central Parkway, 33D, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 12S, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 12O, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 15K, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 12T, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 15Y, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 18G, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 14E, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 15O, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 18V, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 1C, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 18W, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 19D, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 20G, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 1V, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 20V, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 21N, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 23H, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 21E, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 21B, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 21R, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 23W, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 24H, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 22W, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 21A, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 25H, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 24V, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 25O, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 28Y, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 26K, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 28S, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 26R, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 27Z, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 29A, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 29E, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 27F, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 27Vq, 11005",40.75649620000001,-73.71480760000001
"270-10 Grand Central Parkway, 29F, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 2S, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 2V, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 31Y, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 30S, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 33S, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 32S, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 2U, 11005",40.75649620000001,-73.71480760000001
"270-10 Grand Central Parkway, 30Y, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 3F, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 33V, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 33D, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 3Y, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 4E, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 5L, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 5A, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 8X, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, 8S, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy, 2S, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy, 17L, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy, 20E, 11005",40.7566899,-73.72075
"270-10 Grand Central Parkway, Ph F, 11005",40.75649620000001,-73.71480760000001
"270-10 Grand Central Parkway, Pha, 11005",40.75649620000001,-73.71480760000001
"270-10 Grand Central Parkway, 8C, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy, 31N, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy., 20L, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy., 23D, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy., 22H, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 14H, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy., 5X, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 19O, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy., 9X, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 16A, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 15L, 11005",40.7566899,-73.72075
"270-10 Grand Central Pkwy., 5U, 11005",40.75649620000001,-73.71480760000001
"27010 Grand Central Parkway, 1O, 11005",40.75649620000001,-73.71480760000001
"27010 Grand Central Parkway, 22A, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 25V, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 28T, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 29Y, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 5E, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 6L, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 32R, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 26E, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 2O, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 32A, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 3E, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 32V, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 9D, 11005",40.7566899,-73.72075
"27010 Grand Central Parkway, 9V, 11005",40.7566899,-73.72075
"271-10 Grand Central Parkway, 10K, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 11W, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 14H, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 11D, 11005",40.7579001,-73.71338279999999
"271-01 Grand Central Pkwy, 1-P, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 15K, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 15-E, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 14W, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 12O, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 16R, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 15-O, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 16L, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 16T, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 18B, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 1L, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 20A, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 20B, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 18S, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 20E, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 20S, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 21W, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 1X, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 23V, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 23D, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 25E, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 26N, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 25 G, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 26G, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 26T, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 24Z, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 24A, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 30T, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 27L, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 28D, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 31L, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 32B, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 3K, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 33K, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 5L, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 4B, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 3Y, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 6G, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 4K, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 4P, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 5X, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 4T, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 7C, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 7D, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 8J, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy, 10D, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy, 23Z, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy, 32L, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy, 4E, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, 9H, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Parkway, Phf, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy, 24D, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy, 28O, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy, 8C, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy., 23Y, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy., 27D, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 11K, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy., 6L, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 15V, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 16A, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy., 33S, 11005",40.7579001,-73.71338279999999
"271-10 Grand Central Pkwy., 4U, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 16W, 11005",40.7576393,-73.714688
"27110 Grand Central Parkway, 19K, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 18E, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 10W, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 21L, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 20T, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 26G, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 240, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 24H, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 23E, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 29O, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 30V, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 33W, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 22N, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 2F, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 5P, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 4F, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 31E, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 6S, 11005",40.7579001,-73.71338279999999
"76-49 Hewlett Street, 11040",40.75376259999999,-73.70390569999999
"6820 65Th Place, 11385",40.7057341,-73.8917678
"27110 Grand Central Parkway, 9D, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 8E, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 8A, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Pkwy, 27Y, 11005",40.7579001,-73.71338279999999
"27110 Grand Central Parkway, 9L, 11005",40.7579001,-73.71338279999999
"65-20 Myrtle Avenue, 11385",40.701032,-73.8894725
"27110 Grand Central Parkway, 9K, 11005",40.7579001,-73.71338279999999
"69-24 66 Place, 11385",40.704803,-73.8890488
"70-25 64 Place, 11385",40.7030136,-73.8916486
"69-27 66Th Place, 11385",40.70488539999999,-73.8885787
"69-21 66Th Street, 11385",40.70454,-73.8894298
"69-02 69Th Street, 11385",40.705979,-73.884806
"69-19 67 Street, 11385",40.705281,-73.8878038
